0 11 -nan(ind) -nan(ind) 21 -nan(ind) -nan(ind) 12 -nan(ind) -nan(ind) 22 -nan(ind) -nan(ind) 13 -nan(ind) -nan(ind) 23 -nan(ind) -nan(ind) 
433500 11 1.261120 0.216618 21 1.095348 0.181091 12 4.824878 1.021317 22 4.831426 1.022504 13 2.908226 0.690843 23 2.916558 0.662369 
433600 11 1.261005 0.217171 21 1.096151 0.180588 12 4.829358 1.024690 22 4.833846 1.024024 13 2.912732 0.691994 23 2.909988 0.661452 
433700 11 1.260708 0.217690 21 1.095452 0.181030 12 4.822993 1.024392 22 4.830416 1.022788 13 2.909879 0.693529 23 2.918717 0.664765 
433800 11 1.261837 0.217865 21 1.096218 0.181036 12 4.827151 1.023861 22 4.837441 1.027970 13 2.909839 0.692905 23 2.911186 0.662680 
433900 11 1.260844 0.216339 21 1.094483 0.181004 12 4.827516 1.024737 22 4.835358 1.023094 13 2.909458 0.691077 23 2.916455 0.660913 
434000 11 1.258773 0.217754 21 1.093932 0.181461 12 4.837692 1.023621 22 4.835795 1.022106 13 2.913991 0.691660 23 2.913676 0.660328 
434100 11 1.260433 0.217102 21 1.095110 0.181095 12 4.831402 1.023527 22 4.828924 1.023013 13 2.904226 0.693720 23 2.910357 0.660930 
434200 11 1.259867 0.217399 21 1.094797 0.181501 12 4.831777 1.023442 22 4.830446 1.024257 13 2.910473 0.691170 23 2.920451 0.661573 
434300 11 1.260723 0.217603 21 1.094887 0.181906 12 4.827078 1.022817 22 4.824047 1.024725 13 2.912431 0.693327 23 2.907765 0.662206 
434400 11 1.259964 0.217694 21 1.095790 0.181101 12 4.824986 1.024018 22 4.823985 1.023954 13 2.916684 0.692669 23 2.914370 0.662777 
434500 11 1.258944 0.217339 21 1.095822 0.181746 12 4.828102 1.024200 22 4.834522 1.023461 13 2.910139 0.689466 23 2.907575 0.661629 
434600 11 1.259338 0.217520 21 1.095486 0.180917 12 4.818133 1.020622 22 4.833127 1.023630 13 2.906057 0.691368 23 2.913650 0.661884 
434700 11 1.260488 0.217548 21 1.093052 0.181210 12 4.824813 1.021484 22 4.821878 1.022176 13 2.912127 0.692731 23 2.910977 0.664984 
434800 11 1.260479 0.217315 21 1.095027 0.181363 12 4.831506 1.022867 22 4.828802 1.024013 13 2.909675 0.692181 23 2.914280 0.659533 
434900 11 1.261062 0.217007 21 1.095519 0.181171 12 4.825903 1.024247 22 4.830046 1.022163 13 2.912913 0.693065 23 2.908347 0.661347 
435000 11 1.260303 0.217894 21 1.094501 0.181334 12 4.837534 1.027220 22 4.822703 1.024014 13 2.917246 0.693500 23 2.914407 0.663882 
435100 11 1.260013 0.217176 21 1.094237 0.181460 12 4.823746 1.022457 22 4.819307 1.018421 13 2.910606 0.691790 23 2.908772 0.659983 
435200 11 1.260660 0.217647 21 1.095474 0.181183 12 4.828037 1.023598 22 4.821602 1.023116 13 2.916843 0.695399 23 2.905933 0.660666 
435300 11 1.260765 0.216956 21 1.094551 0.181209 12 4.830554 1.022360 22 4.828547 1.023809 13 2.912610 0.691771 23 2.915608 0.661599 
435400 11 1.259307 0.217554 21 1.096970 0.181287 12 4.829042 1.022400 22 4.816679 1.019661 13 2.915195 0.693517 23 2.909861 0.660413 
435500 11 1.260742 0.216740 21 1.094364 0.180932 12 4.833370 1.024155 22 4.836039 1.025853 13 2.915261 0.693078 23 2.909107 0.662031 
435600 11 1.260552 0.218086 21 1.095703 0.181992 12 4.832323 1.024128 22 4.830084 1.027586 13 2.913197 0.692346 23 2.913060 0.660023 
435700 11 1.259003 0.217551 21 1.095196 0.180984 12 4.825631 1.024132 22 4.830219 1.023296 13 2.906274 0.689371 23 2.911327 0.662668 
435800 11 1.260857 0.217036 21 1.094181 0.181296 12 4.824656 1.020147 22 4.832197 1.023330 13 2.910171 0.690470 23 2.914963 0.661820 
435900 11 1.260358 0.216875 21 1.095043 0.181297 12 4.833529 1.024464 22 4.839178 1.023470 13 2.910525 0.691021 23 2.911196 0.662315 
436000 11 1.261248 0.217404 21 1.095097 0.181281 12 4.830045 1.022814 22 4.832026 1.023644 13 2.909487 0.692335 23 2.916481 0.661599 
436100 11 1.259692 0.216269 21 1.094660 0.180828 12 4.826183 1.022729 22 4.838800 1.025275 13 2.915593 0.692371 23 2.906880 0.660893 
436200 11 1.262717 0.217649 21 1.095792 0.181527 12 4.820818 1.020887 22 4.843720 1.025009 13 2.907028 0.691677 23 2.914109 0.663493 
436300 11 1.261976 0.218451 21 1.096660 0.181913 12 4.836508 1.027956 22 4.822017 1.023846 13 2.909064 0.692875 23 2.913823 0.664288 
436400 11 1.260438 0.217382 21 1.096384 0.181392 12 4.829868 1.023207 22 4.821178 1.023549 13 2.908995 0.692695 23 2.910728 0.661084 
436500 11 1.257737 0.216519 21 1.094486 0.181535 12 4.836786 1.022663 22 4.832219 1.025372 13 2.908603 0.691282 23 2.911714 0.662865 
436600 11 1.260564 0.216744 21 1.095925 0.181479 12 4.826783 1.023623 22 4.835165 1.025402 13 2.910167 0.693254 23 2.912761 0.663062 
436700 11 1.260321 0.216915 21 1.095896 0.181563 12 4.826573 1.021338 22 4.835847 1.023276 13 2.911479 0.692328 23 2.908900 0.659930 
436800 11 1.259925 0.218298 21 1.096442 0.181731 12 4.844872 1.025199 22 4.839644 1.022984 13 2.915559 0.693883 23 2.903233 0.660271 
436900 11 1.261024 0.218086 21 1.094820 0.181049 12 4.830682 1.023107 22 4.829943 1.022106 13 2.907615 0.691526 23 2.916608 0.661075 
437000 11 1.261744 0.217999 21 1.094896 0.181775 12 4.819888 1.025832 22 4.838541 1.027145 13 2.917947 0.694814 23 2.915676 0.666207 
437100 11 1.259974 0.217007 21 1.094054 0.181392 12 4.836072 1.023771 22 4.822258 1.022401 13 2.911122 0.691131 23 2.919897 0.662573 
437200 11 1.260043 0.216931 21 1.094886 0.181246 12 4.835336 1.025325 22 4.820308 1.024081 13 2.913638 0.692996 23 2.923744 0.663071 
437300 11 1.259445 0.217028 21 1.096372 0.181224 12 4.830002 1.023970 22 4.841485 1.024032 13 2.919633 0.694982 23 2.913261 0.659349 
437400 11 1.259286 0.217293 21 1.093884 0.180824 12 4.826738 1.023763 22 4.835564 1.020401 13 2.906087 0.689869 23 2.910688 0.658637 
437500 11 1.260386 0.217792 21 1.095022 0.181845 12 4.847776 1.024032 22 4.837387 1.026875 13 2.908451 0.689857 23 2.909439 0.661010 
437600 11 1.259727 0.217082 21 1.097463 0.181316 12 4.825849 1.025996 22 4.837585 1.021985 13 2.910109 0.693359 23 2.915423 0.660995 
437700 11 1.260489 0.217352 21 1.096764 0.181534 12 4.828851 1.022835 22 4.833835 1.024135 13 2.907753 0.691110 23 2.910371 0.658903 
437800 11 1.260579 0.217317 21 1.096192 0.180684 12 4.835506 1.022539 22 4.816908 1.018512 13 2.910951 0.692597 23 2.913479 0.660761 
437900 11 1.259730 0.217883 21 1.095498 0.182012 12 4.835256 1.026217 22 4.827803 1.020894 13 2.914837 0.693729 23 2.916022 0.661960 
438000 11 1.260014 0.217008 21 1.095541 0.181607 12 4.824458 1.022132 22 4.834979 1.024059 13 2.904000 0.691064 23 2.912627 0.660348 
438100 11 1.260442 0.217647 21 1.094357 0.181128 12 4.830608 1.022052 22 4.831149 1.024096 13 2.913186 0.692413 23 2.914837 0.661116 
438200 11 1.260879 0.217512 21 1.095107 0.181356 12 4.829908 1.022845 22 4.825483 1.023267 13 2.910220 0.690197 23 2.912615 0.664671 
438300 11 1.259033 0.216327 21 1.095127 0.181403 12 4.830992 1.022747 22 4.838407 1.023889 13 2.910396 0.693547 23 2.917369 0.662447 
438400 11 1.260991 0.218121 21 1.094706 0.181094 12 4.828975 1.024013 22 4.830052 1.021537 13 2.913643 0.693125 23 2.908322 0.661434 
438500 11 1.260801 0.217711 21 1.094717 0.181576 12 4.825636 1.021621 22 4.836340 1.025655 13 2.911141 0.690065 23 2.909755 0.660265 
438600 11 1.262269 0.217318 21 1.094524 0.181130 12 4.834561 1.024523 22 4.835253 1.024020 13 2.920782 0.692472 23 2.916259 0.661188 
438700 11 1.260963 0.217671 21 1.095326 0.181415 12 4.834691 1.023440 22 4.822091 1.022904 13 2.914684 0.693998 23 2.915715 0.662344 
438800 11 1.260597 0.217454 21 1.095253 0.181817 12 4.828735 1.020604 22 4.831453 1.023750 13 2.910635 0.692914 23 2.912949 0.660554 
438900 11 1.260371 0.216805 21 1.095004 0.181232 12 4.822919 1.023889 22 4.845145 1.026172 13 2.915811 0.693418 23 2.917052 0.661994 
439000 11 1.259439 0.217470 21 1.095085 0.181049 12 4.831231 1.023071 22 4.824592 1.021782 13 2.912927 0.692687 23 2.914804 0.662767 
439100 11 1.259228 0.216543 21 1.095516 0.181134 12 4.836018 1.024213 22 4.831302 1.022636 13 2.912444 0.694987 23 2.918341 0.664408 
439200 11 1.259531 0.217313 21 1.093978 0.181447 12 4.837481 1.025011 22 4.840217 1.024869 13 2.908633 0.690190 23 2.910709 0.662804 
439300 11 1.260018 0.217034 21 1.094806 0.181275 12 4.833512 1.023520 22 4.839789 1.023383 13 2.914306 0.694241 23 2.917035 0.662930 
439400 11 1.260560 0.217071 21 1.094106 0.181101 12 4.827789 1.023023 22 4.831880 1.023760 13 2.914227 0.693490 23 2.908801 0.662123 
439500 11 1.259167 0.217176 21 1.093461 0.180383 12 4.823192 1.023089 22 4.835759 1.023705 13 2.913989 0.693901 23 2.911859 0.662131 
439600 11 1.260444 0.216806 21 1.093597 0.180951 12 4.833997 1.024186 22 4.830867 1.023910 13 2.914853 0.691781 23 2.913412 0.660746 
439700 11 1.260489 0.217711 21 1.095735 0.181108 12 4.821154 1.021029 22 4.826575 1.023378 13 2.910159 0.690429 23 2.910664 0.658693 
439800 11 1.260973 0.217973 21 1.094648 0.181114 12 4.825314 1.022733 22 4.821563 1.021833 13 2.908165 0.692414 23 2.910547 0.661221 
439900 11 1.259393 0.217167 21 1.095475 0.181474 12 4.827647 1.019773 22 4.836431 1.022863 13 2.905579 0.690174 23 2.907437 0.660750 
440000 11 1.259570 0.217346 21 1.097073 0.181387 12 4.824039 1.022445 22 4.822389 1.020487 13 2.909380 0.695036 23 2.913751 0.663215 
440100 11 1.259004 0.217691 21 1.095511 0.181568 12 4.829973 1.024851 22 4.830349 1.024856 13 2.916076 0.693998 23 2.913316 0.661326 
440200 11 1.259264 0.217171 21 1.095757 0.181702 12 4.837214 1.024225 22 4.831495 1.021926 13 2.911082 0.692718 23 2.911022 0.660852 
440300 11 1.260141 0.217390 21 1.095426 0.181035 12 4.842568 1.025761 22 4.827034 1.021281 13 2.909298 0.692736 23 2.912546 0.661198 
440400 11 1.259732 0.217610 21 1.093548 0.180797 12 4.826891 1.023408 22 4.828943 1.023082 13 2.908138 0.691277 23 2.913236 0.659339 
440500 11 1.260223 0.217246 21 1.095564 0.181748 12 4.841246 1.023419 22 4.834879 1.025736 13 2.910300 0.691758 23 2.904649 0.659335 
440600 11 1.258736 0.217480 21 1.094612 0.181246 12 4.832262 1.023875 22 4.833660 1.023660 13 2.900588 0.688780 23 2.907579 0.659539 
440700 11 1.260190 0.217552 21 1.096236 0.182036 12 4.833254 1.022488 22 4.827562 1.022259 13 2.911987 0.693584 23 2.915711 0.661506 
440800 11 1.260260 0.217188 21 1.095783 0.181311 12 4.819153 1.023550 22 4.817423 1.021189 13 2.913992 0.692176 23 2.915889 0.662693 
440900 11 1.259955 0.217628 21 1.095238 0.182096 12 4.820619 1.020875 22 4.826266 1.024669 13 2.912903 0.690575 23 2.910882 0.659355 
441000 11 1.260740 0.217259 21 1.094455 0.181362 12 4.828080 1.023880 22 4.826474 1.025817 13 2.914844 0.691743 23 2.919313 0.663918 
441100 11 1.260021 0.216732 21 1.096548 0.181350 12 4.815195 1.021915 22 4.824924 1.025338 13 2.913664 0.694307 23 2.911338 0.661632 
441200 11 1.259634 0.217652 21 1.097314 0.181811 12 4.830178 1.021234 22 4.828702 1.024566 13 2.909960 0.690807 23 2.905303 0.660133 
441300 11 1.260134 0.217412 21 1.096273 0.181667 12 4.829599 1.025147 22 4.833085 1.024349 13 2.920570 0.692903 23 2.910465 0.659671 
441400 11 1.262069 0.217712 21 1.095651 0.181393 12 4.830270 1.024781 22 4.820637 1.019701 13 2.902060 0.690969 23 2.910110 0.660978 
441500 11 1.261496 0.217042 21 1.093787 0.182153 12 4.839579 1.023695 22 4.834830 1.022516 13 2.910932 0.691059 23 2.917464 0.663764 
441600 11 1.260285 0.217217 21 1.095660 0.181509 12 4.837140 1.024666 22 4.821327 1.024493 13 2.903377 0.689960 23 2.907790 0.659017 
441700 11 1.258858 0.217278 21 1.094615 0.181457 12 4.828601 1.024563 22 4.822994 1.020377 13 2.912391 0.691948 23 2.919468 0.661869 
441800 11 1.260623 0.217439 21 1.095281 0.181641 12 4.844332 1.026453 22 4.830642 1.023672 13 2.917347 0.694683 23 2.918194 0.661533 
441900 11 1.261687 0.217623 21 1.095539 0.181136 12 4.839706 1.025141 22 4.830041 1.024295 13 2.914258 0.692968 23 2.907204 0.661145 
442000 11 1.259813 0.217186 21 1.095047 0.181376 12 4.826963 1.023457 22 4.831706 1.024188 13 2.910898 0.691526 23 2.915226 0.660215 
442100 11 1.261261 0.218117 21 1.094836 0.181356 12 4.836396 1.026085 22 4.821414 1.019424 13 2.907175 0.692369 23 2.908872 0.663003 
442200 11 1.260495 0.217537 21 1.094146 0.181610 12 4.829938 1.024404 22 4.833062 1.025609 13 2.915793 0.690892 23 2.913336 0.664021 
442300 11 1.260741 0.217699 21 1.094854 0.181570 12 4.831716 1.024358 22 4.830903 1.024396 13 2.911866 0.693061 23 2.911890 0.661533 
442400 11 1.260683 0.217445 21 1.094051 0.180516 12 4.819236 1.022456 22 4.821890 1.021296 13 2.909942 0.690644 23 2.914411 0.661942 
442500 11 1.259523 0.216926 21 1.095992 0.180998 12 4.831263 1.024722 22 4.824809 1.024887 13 2.908684 0.689539 23 2.904675 0.660906 
442600 11 1.259431 0.217326 21 1.095274 0.181292 12 4.823172 1.022773 22 4.832076 1.022447 13 2.912897 0.692939 23 2.912998 0.660503 
442700 11 1.261497 0.217434 21 1.095465 0.181716 12 4.828008 1.023318 22 4.835229 1.024094 13 2.910661 0.691969 23 2.912182 0.662016 
442800 11 1.260892 0.218073 21 1.096548 0.181467 12 4.815192 1.024736 22 4.829080 1.023008 13 2.912171 0.693308 23 2.909434 0.660834 
442900 11 1.260295 0.217248 21 1.094729 0.182028 12 4.827462 1.025112 22 4.819704 1.021739 13 2.915774 0.692228 23 2.909039 0.663585 
443000 11 1.261002 0.217472 21 1.094689 0.181566 12 4.824824 1.023144 22 4.819738 1.023481 13 2.907043 0.693816 23 2.913653 0.663037 
443100 11 1.260482 0.217174 21 1.094300 0.180666 12 4.825252 1.022033 22 4.833756 1.023858 13 2.919698 0.694838 23 2.914149 0.660266 
443200 11 1.258333 0.217186 21 1.095264 0.180975 12 4.839456 1.024568 22 4.828338 1.022215 13 2.906761 0.691872 23 2.912015 0.660482 
443300 11 1.259469 0.217396 21 1.095735 0.181644 12 4.827574 1.022572 22 4.823663 1.022336 13 2.914151 0.693141 23 2.916577 0.664092 
443400 11 1.259990 0.217685 21 1.095785 0.181061 12 4.840705 1.026660 22 4.826756 1.023687 13 2.918825 0.694055 23 2.909326 0.661593 
443500 11 1.259862 0.216967 21 1.095985 0.181384 12 4.829036 1.022716 22 4.829732 1.022492 13 2.912304 0.690626 23 2.910590 0.663932 
443600 11 1.261303 0.217759 21 1.094420 0.181406 12 4.830892 1.023094 22 4.828556 1.023496 13 2.906492 0.691935 23 2.913075 0.664874 
443700 11 1.260935 0.217632 21 1.095036 0.180943 12 4.819730 1.024018 22 4.827688 1.024110 13 2.912664 0.692894 23 2.911520 0.662697 
443800 11 1.261532 0.217179 21 1.096150 0.181445 12 4.825722 1.021685 22 4.815205 1.022465 13 2.906800 0.691783 23 2.917779 0.659677 
443900 11 1.260971 0.217459 21 1.096901 0.181785 12 4.827190 1.023390 22 4.843054 1.026501 13 2.914613 0.693870 23 2.917677 0.665074 
444000 11 1.261480 0.217856 21 1.094929 0.181588 12 4.825276 1.023010 22 4.829916 1.022499 13 2.917884 0.693033 23 2.914520 0.663327 
444100 11 1.259500 0.218168 21 1.095228 0.181296 12 4.830558 1.024415 22 4.845592 1.026020 13 2.902313 0.690114 23 2.917780 0.661949 
444200 11 1.259246 0.217300 21 1.095106 0.180997 12 4.829424 1.023043 22 4.828052 1.022756 13 2.917187 0.695337 23 2.911843 0.661297 
444300 11 1.259869 0.216831 21 1.095016 0.181251 12 4.828005 1.021525 22 4.834513 1.024749 13 2.910347 0.693836 23 2.907142 0.659812 
444400 11 1.261263 0.217405 21 1.096203 0.181619 12 4.816703 1.021510 22 4.828103 1.023257 13 2.907793 0.691773 23 2.906475 0.660820 
444500 11 1.260086 0.217092 21 1.094990 0.180793 12 4.819895 1.024182 22 4.830610 1.021982 13 2.900775 0.690555 23 2.910376 0.662353 
444600 11 1.260946 0.217173 21 1.095787 0.181135 12 4.830520 1.023968 22 4.829767 1.022086 13 2.917896 0.694630 23 2.907220 0.663090 
444700 11 1.259829 0.218116 21 1.095462 0.181233 12 4.834114 1.025134 22 4.818041 1.022879 13 2.917924 0.692688 23 2.912616 0.662056 
444800 11 1.260068 0.217280 21 1.096704 0.181541 12 4.838010 1.025255 22 4.815952 1.022627 13 2.908725 0.691565 23 2.907630 0.660337 
444900 11 1.260058 0.216726 21 1.095061 0.181092 12 4.838617 1.026933 22 4.826658 1.022378 13 2.912321 0.690634 23 2.913276 0.662744 
445000 11 1.262142 0.217308 21 1.094551 0.180518 12 4.833703 1.023445 22 4.827313 1.024584 13 2.912447 0.691599 23 2.911084 0.662730 
445100 11 1.260173 0.217254 21 1.094150 0.181760 12 4.830708 1.023434 22 4.833129 1.026004 13 2.913272 0.690329 23 2.910060 0.661309 
445200 11 1.259577 0.217091 21 1.094346 0.181129 12 4.823533 1.022154 22 4.833614 1.024693 13 2.911783 0.693206 23 2.911022 0.661695 
445300 11 1.258871 0.216829 21 1.095610 0.181697 12 4.837859 1.024680 22 4.832204 1.023223 13 2.908665 0.691657 23 2.915594 0.661728 
445400 11 1.259511 0.217579 21 1.095710 0.181102 12 4.825210 1.024046 22 4.835421 1.025293 13 2.910703 0.690399 23 2.907060 0.660309 
445500 11 1.261039 0.218170 21 1.096367 0.181536 12 4.827112 1.024939 22 4.839398 1.025187 13 2.913889 0.692731 23 2.913035 0.661891 
445600 11 1.261212 0.217508 21 1.094912 0.181225 12 4.835147 1.022793 22 4.828919 1.025351 13 2.912980 0.693401 23 2.910706 0.663943 
445700 11 1.258072 0.216868 21 1.095681 0.181312 12 4.830020 1.024117 22 4.838357 1.023632 13 2.911324 0.691279 23 2.908249 0.659631 
445800 11 1.260453 0.217428 21 1.095453 0.181669 12 4.818083 1.022553 22 4.848820 1.025653 13 2.910220 0.691450 23 2.912972 0.661723 
445900 11 1.261343 0.216949 21 1.095604 0.182353 12 4.825918 1.022733 22 4.822092 1.024343 13 2.910971 0.692430 23 2.904374 0.660646 
446000 11 1.260150 0.217271 21 1.095671 0.181429 12 4.831973 1.022695 22 4.833578 1.026082 13 2.911811 0.694232 23 2.911812 0.660135 
446100 11 1.260819 0.217256 21 1.094765 0.181354 12 4.823900 1.022021 22 4.827926 1.023135 13 2.910563 0.690410 23 2.911992 0.663347 
446200 11 1.259952 0.217315 21 1.094836 0.181641 12 4.822981 1.022193 22 4.830622 1.022475 13 2.911246 0.693939 23 2.918430 0.664052 
446300 11 1.259374 0.217979 21 1.094769 0.181246 12 4.827455 1.022888 22 4.836172 1.021376 13 2.911172 0.692794 23 2.915479 0.662902 
446400 11 1.261109 0.217415 21 1.094033 0.181628 12 4.833889 1.022677 22 4.832153 1.024477 13 2.910428 0.691912 23 2.909801 0.663757 
446500 11 1.259288 0.217267 21 1.095880 0.181631 12 4.834206 1.022877 22 4.821278 1.022908 13 2.907901 0.691704 23 2.916286 0.662953 
446600 11 1.260648 0.217899 21 1.095227 0.180842 12 4.819456 1.023012 22 4.825011 1.023936 13 2.913097 0.693070 23 2.904979 0.660353 
446700 11 1.260698 0.217226 21 1.095223 0.181287 12 4.837415 1.024415 22 4.828942 1.023165 13 2.911557 0.693436 23 2.905415 0.663158 
446800 11 1.260640 0.218007 21 1.095565 0.181341 12 4.828057 1.023997 22 4.840544 1.023274 13 2.909886 0.691626 23 2.911351 0.660928 
446900 11 1.260040 0.216506 21 1.094331 0.181799 12 4.820498 1.023641 22 4.830226 1.023860 13 2.908808 0.692716 23 2.908176 0.662287 
447000 11 1.260326 0.217626 21 1.096226 0.180551 12 4.828679 1.024236 22 4.827445 1.023424 13 2.912004 0.692676 23 2.922785 0.663489 
447100 11 1.258224 0.217961 21 1.095918 0.181531 12 4.816144 1.023050 22 4.830234 1.024365 13 2.915180 0.693619 23 2.913401 0.661480 
447200 11 1.259507 0.217225 21 1.094156 0.181927 12 4.834230 1.023684 22 4.826772 1.024430 13 2.920817 0.693066 23 2.911434 0.660460 
447300 11 1.260530 0.217164 21 1.094833 0.181755 12 4.834412 1.024564 22 4.826158 1.023765 13 2.912093 0.692600 23 2.912143 0.663362 
447400 11 1.260248 0.217192 21 1.093927 0.181446 12 4.825934 1.021410 22 4.831311 1.024544 13 2.915053 0.694898 23 2.910994 0.662218 
447500 11 1.260877 0.217419 21 1.095021 0.181121 12 4.832040 1.023213 22 4.825676 1.023514 13 2.911502 0.693003 23 2.915373 0.661541 
447600 11 1.260637 0.218032 21 1.096183 0.181526 12 4.824433 1.022986 22 4.832981 1.023695 13 2.905757 0.691768 23 2.913181 0.661897 
447700 11 1.260379 0.216890 21 1.095482 0.181457 12 4.837279 1.024944 22 4.833223 1.022173 13 2.906215 0.691059 23 2.907814 0.660878 
447800 11 1.259653 0.217258 21 1.096780 0.181272 12 4.835287 1.026243 22 4.824761 1.023541 13 2.906943 0.690335 23 2.912632 0.662398 
447900 11 1.260527 0.217395 21 1.094874 0.181689 12 4.830933 1.024462 22 4.809540 1.021615 13 2.909801 0.692436 23 2.920708 0.662263 
448000 11 1.259712 0.217129 21 1.094937 0.181173 12 4.830371 1.024461 22 4.827538 1.023261 13 2.911306 0.690756 23 2.910831 0.661440 
448100 11 1.261234 0.217323 21 1.093357 0.181229 12 4.835772 1.021482 22 4.831516 1.023407 13 2.903410 0.691539 23 2.910701 0.660157 
448200 11 1.260686 0.217527 21 1.094479 0.181721 12 4.837641 1.024717 22 4.830287 1.022959 13 2.916783 0.692027 23 2.910765 0.660971 
448300 11 1.258677 0.217683 21 1.094312 0.181861 12 4.830048 1.022153 22 4.836637 1.025388 13 2.913137 0.693064 23 2.909688 0.662986 
448400 11 1.259349 0.217100 21 1.095558 0.181528 12 4.834434 1.024983 22 4.810937 1.020860 13 2.911411 0.689676 23 2.906004 0.661969 
448500 11 1.259665 0.217580 21 1.095042 0.181351 12 4.829207 1.022298 22 4.832797 1.023146 13 2.915977 0.693177 23 2.911453 0.660528 
448600 11 1.262222 0.217541 21 1.094830 0.181527 12 4.812866 1.019872 22 4.828183 1.023253 13 2.919105 0.691805 23 2.912611 0.662945 
448700 11 1.260366 0.216782 21 1.095262 0.181780 12 4.828822 1.023187 22 4.819741 1.020696 13 2.914896 0.691813 23 2.910347 0.663417 
448800 11 1.262738 0.217193 21 1.093543 0.180663 12 4.829110 1.021755 22 4.825252 1.021965 13 2.911808 0.689473 23 2.913112 0.663350 
